id,body
62fbc214-eb1c-4afe-8bfe-c01c55836d9e,"Hey there, not sure if you got my message, but we shold see where this can take us!"
53e791a8-4992-4e7c-8be4-7f0f605bb01d,I like your selfie collection 
52aa4363-6444-41d5-9200-f28118c7c7f4,Why don’t I just text you? 😉
ecb76513-7a36-484c-8831-bb43029d9266,Would you rather text someone who sends annoying emojis or someone who takes hours to respond?
f3dec02f-70f6-46c5-820a-c00c37195183,What music festivals have you been to? Which one was the best?
5905c79c-1326-4b9c-96d3-4d676a612217,You seem like a person I would love to spend time with and get to know better.
b9d6b795-1609-43be-bb27-39c64b9255a1,"Well just to let you know, none of my girls have rejected my sex performance "
53e85eb0-fc99-4dca-9c48-95ae1c3dd3c2,I used to work at a bakery so I know good cake 🍰 when I see one👀😉
d7d9108c-8ca4-4ebd-b981-ff9d11c35e41,Lemme just cut to the chase. I wanted to shoot my shot and get yo snap because i saw yo pic and thought you was cute or whatever💯
b972c367-7ae4-4aed-b4bc-e66d9f781845,Would you rather be in the cast of the bachelor or Love Island?
2518a02e-3c83-4613-aa48-47b76b58d71a,Best and worst quarantine moment from the last week? 
ff735669-e3f6-4be3-893e-d1e26141e703,What three words would most accurately describe you?
3d35c78b-c8be-4d79-bced-0c87c1761a16,Wow. You're a very attractive grown ass woman. I'm excited to meet you
ca68d998-f6d8-4ec8-a3d5-af6f0119f76e,Let’s skip to the important stuff. What’s your blood type: 🅰️ 🅱️🆎 🅾️ or🍹?
26df61ee-da5b-4410-8042-6739a8dd7d7a,Awww your so cute!
15d582d9-ea27-42c8-91b2-2e66c1c393c0,"Before starting The 36 Q's, you should let your partner know what they're about to embark on. It can be very emotional. Some of the questions are dark, others comical. Either of you may cry [next]"
37396d8c-a944-4d4f-90e1-b993b122a09a,"If they don’t say yes—that’s ok. Rest assured you did the right thing. For help, try one of our lines in Connect > 1st Date or Connect > Plans."
3895f21a-c766-4caa-8321-8b64f92f08c6,"I really like you and I like where things are at right now, but I'm not ready for a serious commitment. How do you feel?"
e6955083-1b8d-4161-b1cf-ac074f2f2686,What's something about your job I'd be surprised to learn?
9b1434bf-a8bb-4635-b2ea-538a93eb4b69,"I’m building Keys, the architecture of anticipatory communication. Texting is the biggest communication channel in the world and everyone has trouble communicating. AI is disrupting communication as we know it. Keys is a new way to think about writing—leveraging GPT3, Keys suggests what to write based on the user’s intent, helping people communicate more effectively, quickly, and accurately."
bf081d4f-2865-41ae-81fd-c5c0d290889f,Unfortunately there is no definitive answer; it depends on how the conversation is flowing. But here are a few useful tools: [next]
fd62a980-c09b-4501-94f9-26a722aeb4f9,You have a great smile. It's so genuine and warm.
dfbf79e1-fd44-4a24-97b9-61fdb9b69d4b,"Please make your selection from the following menu. Based on my profile, are you more interested in: A) 1950's style sock hop, B) Roller derby arcade night, C) Eat ice cream until our brains freeze, or D) Meaningless online banter to distract us from the ennui of existence?"
e51983b4-dc58-47ce-8978-bed68c9a9d3e,I like your style. Can I take you out on a date sometime?
d3d2c159-b764-4a07-bd02-3bd85c82424b,What are the top 2 places you've visited in the world?
5e3152d0-a99b-479d-851b-747522e19e0c,"What are three things you’d say we have in common, totally off first impressions?"
4b5303a7-7036-4447-bf71-bb52493e3257,"I was digging in our garden when I found a chest full of gold coins. I was about to run straight home to tell my wife about it, but then I remembered why I was digging in our garden. Hiii…I’m Brandon. Newly single. How are you today? 😄"
3a9813f8-a6e3-40ad-8e80-659e766cc695,"Have you heard of the 36 Questions to Love? I've been dying to try it. It's 36 questions that will supposedly make you fall in love with anyone. And, well, I'm open to that person being you 😘"
6817fa47-e6ee-4094-8bb8-2296b1cae4d4,"Soooo... You remind me of this girl I proposed to, with a ring pop, in the second grade, next to the swings...would that happen to be you?\n"
b29e1fb5-ae92-439c-b71c-00e35e56749e,"Dear Diary. Met cute girl, then she vanished. Should I send search party?"
6aa95e5e-6729-403f-9aa8-fb2351cfa552,Any special resolutions or goals this year? I've found that writing them down gets the creative juices flowing. Want to try a few together...?
df34b033-388b-4f86-a06f-510aa20e504c,How soon is too soon to ask someone out? Text back? Ask for a number? [next]
13c07ede-197b-4015-8dea-74d53e909efd,Would it be alright if we___ on our first date?
1b7b1813-8495-4602-82d1-ebbbc36a6b56,What do you think the world would be like if we had peace?
b7154568-cc0b-49ef-b15e-c9a746c0f4d2,"Unfortunately, this is one where there are no hard and fast rules. But there are some things to notice to help you make a decision [next]"
338c2f65-73f4-4455-9e00-b3f4bf2ffec1,is your name winter? cause youll be coming soon 💁‍♂️
379fd94d-6ddf-4438-9db2-f9adf2dfdd3b,Best taco spot in town? Already planning our second date :)
4d753009-8262-46dc-a938-553ba03d2397,What's something you're looking for in a relationship that you haven't found? 
a2dccc11-7474-477c-8d54-4a07b1125150,I'm a sucker for people who know how to have a good time. You seem like you're up for anything 😉👯
3cd12f01-77b3-44d1-b2ff-4245c02fb6b1,Hey troublemaker 
f8869579-6066-43d6-80ed-2555574388a4,What’s a memory you can’t get rid of or forget?
ccd564b8-c590-43b0-9b42-6b991c4f1453,"There probably aren’t. And if there are, time to bring them up. Grab a phrase from Connect > Salvage or Connect > Reignite."
0d3f5bed-4299-4fe8-9d2d-10018c3b800b,Can you say without a doubt what you love most about camping?
1f0cbbf3-a3d9-4cf4-b419-fe4a9aeab10f,"What is YOUR intention in dating? Are you looking for a hookup, a relationship, marriage? Deciding your intention sooner rather than later will save you time and heartache [next]"
daf95b09-049a-4eb4-ae9e-854dd19d1340,I like your look — it makes you seem mischievous 👀 Wanna get into some trouble with me?
a34a6b8c-5341-4cfe-b2ed-61fc7e9c7924, Hit up my snap: mrfilterless 🤙🏾
35bdc68f-8b3d-451d-92d8-4efb71c210f9,You seem so joyful in everyone one of your photos. You've got me smiling already 😄
7108ecfc-1eb1-4194-bf9c-ca630a0b7ae0,"I’m not gonna lie, I think you’re absolutely adorable, and I would hold your hand and skip down the street with you so hard...umm...I mean Hi, I’m Jeremy David 😉\n"
f7fdbe4c-3cbb-4a58-b70f-dd1787a623e9,What’s your biggest question about life?
a0eaa551-d59c-4009-b2e4-a31333756240,How do you feel about your relationship with your mother?
9a23b380-6f4c-4ab6-9bda-9768e194b8f7,What’s your comfort food?
09970e8c-d4ff-4522-afee-8d49c946c886,What’s something you’ve never told anyone on a dating app?
d3442b64-f500-495b-9c66-c008f842cb4b,Did your family put up blue 'christmas' lights growing up? I could never understand that one
970b03e5-633c-4041-9148-b07fddb11187,Fox or CNN?
b172f7ed-5f04-4da2-a52d-d38983e3a094, what song always makes you dance? 
cd51dbd8-f517-482d-942d-615d9079679a,"I feel like the outdoors are a place that most people can relate to, regardless of where they live. I'm interested in hearing about what you do when you're not working or spending time with your friends. Do you spend a lot of time outside?"
5748008a-e1d3-408a-bee0-7d81cfbc9a16,What is the most interesting question you can think of to ask a stranger?
c050decd-c09a-4357-8105-a166078097b9,Wassup 🤙🏾
37d43729-ee44-4f0d-92d0-764cb683e8c0,"I can tell from your profile that you're a fun, outgoing, and adventurous person. I'd love to talk and see if we're a match."
98c17d6f-2715-458d-a9b7-40bf2a4ae2a0,Hi Emily ☺️ Does your dog get jealous of how cute you are?
22e1a547-ccdc-4f4d-9595-3a1bdb8ea748,"You're a very attractive person, but I don't think it's just looks. You've got a great attitude, and it shows."
6df7757e-6aee-4f8e-8ca5-22c0dada46dc,"Hi, I’m a rich Nigerian prince and I need someone to guard my millions. All I need to complete the transfer is your phone # 😇"
c1de43bd-f937-4b93-b65d-a4e4a9d12a0a,I spent my day in the existential dread that comes with constantly wondering if and how I could be taking more advantage of my weekend. What did you do today?
ab170fca-1902-4982-b1e3-1e91eeebceed,Are you a beach or a mountain person? Why?
1bbde8dc-280d-43b0-a94e-24449dbd9cb9,Your energy is contagious.
bc9dd019-9ba0-4fd4-9464-792c91e6d194,What’s your favorite holiday? Why? 
f52f4252-2a9a-4d46-8029-c4733bb94092,I'm sorry for what I said earlier. I blew it
729c61b3-8ca3-46e2-a990-4e2b81442002,"Finally, if you like the *Advice* category, let me know because otherwise it will go away!"
00255d64-dc65-4645-9cd8-d5ce139b533c,"In your last relationship, did you ever tell your partner something, then take it back?"
1f85866a-603c-4aab-ad71-0a6a92492e4a,I'd like to take you to the movies but I don't think they'd let me bring in my own snack
59d16941-cd4d-4403-837b-073172d76650,"If you had to pick a celebrity to play you in a movie, who would it be?"
f89b5f52-231f-4e79-b9b1-f092caaea1b6,You seem like the Daenarys to my Jon Snow (you look just like my aunt!)
d4a8c76a-8b0c-4ade-b467-19c692b1ea45,For what in your life do you feel most grateful? Is there anything you wish you could change?
012832e0-530b-4fa5-aa2d-bd08d516a3bb,"I would do anything for love, but just not that 🎵🎶 What's your ""just not that?"""
c4720a1a-d8f3-4ce0-9dd8-b126666dcb18,What's your favorite Christmas tradition?
9ff10c87-8fb1-4fe1-b30b-4c267f173344,Just wanted to let you know.... I miss you. And your voice 🥺
4ea9a59b-fcaa-48c1-9467-7072910a0ab8,Wasgood cutie 🤙🏾
219145c7-d515-438a-a9e4-c3ba09a2b8b7,How will you remember 2020?
f8befe2e-fa2b-4ac1-9cf8-01bc9b012a4d,Baller
8eb0ef00-b2c5-48f2-871a-69dc7a6fdbff,What is your most treasured memory?
2121e769-dad4-4564-aaf1-73d8a14fe48c,Just a small town girl 
8228f846-b75f-4bdb-a8c3-86bb389ed03f,*Advice* is a new kind of category filled with messages that are not designed to be sent—they are designed to be read [next]
035e7c87-2e99-4f18-96c5-da23f0932ea5,You always seem to have a glow about you that makes me smile. What's your secret?
4eeba79f-a30f-4512-b238-41f8d8de698a,"Out of respect for your time, I want to let you know that I don't see this going anywhere. It was great getting to know you. All the best"
f79ea59a-ace2-4d19-bc85-b0e439179612,You seem like a great person to get to know.
c886d63c-79b5-43fb-a113-226344f5bc3f,How about meeting in person to talk about things beyond witty internet compliments and restaurant recs?
bcbf5951-910d-41ab-b781-1510849bcc21,What’s yo gram baddie so I can slide up in them dms.
3a1d3207-197b-4235-bee3-c91e22610ba8,Saw something on my way to work today. Reminded me of you 🥰
1bbbf4bf-6451-4bf6-90f5-4d93d9981461,You must have a lot of friends. You seem like the kind of person people love to be around.
a0f930a1-8226-439e-ba35-772ed3e97302,What about instead the total opposite?
bde66d53-5654-4120-89bd-69bf241af21b,Test 
ec366167-d81b-4a77-8444-e95d1ac090fe,"Is there issue, situation, or problem you want us to cover? Text me it at 310-923-6060! I love hearing from you ❤️  [next]"
aaab2de3-dfbc-425f-8749-b657b8263054,They say we are the sum of our 5 best friends. I’ve also heard we are the sum of our last 5 phone notifications. What are yours?
a510d252-671d-43c0-bb77-83308b3711df,"Sometimes I think how nice it would be to meet someone on here, grab a few drinks, get a little tipsy, and overthrow out capitalist overlords"
1431f00c-6674-461e-8c8e-8611ef185f2c,There's something about your eyes. Like you know something that nobody else does...
0732f702-cef4-40c1-a19e-53a3d0c4506d,"I don’t know the exact answer to that question. I guess it’s not for anything too specific and I’m open to just meeting some cool people. I’m probably not looking for anything too serious, but also not just desperately searching for sex. Don’t get me wrong, there’s nothing wrong with meeting up with someone for sex, but I wouldn’t say that’s the only reason I’m here."
cd3b6b92-5218-4fca-aeb5-f63bca2698a2,I'm getting the feeling you're not as into this as you were before. I think it's fair to let someone know how you're feeling. How are you feeling?
9db00ad8-80d9-40d6-b877-04fcae9efeec,bloody marys or mimosas? important to know when I take you to brunch
0b22d0b6-ba62-457c-9ed0-9a56e5c09d92,What are your expectations for our first date
b40c9713-98a5-465d-a475-5a0722e45eea,"If you were told you have 1 month to live, what would you do? How would you spend it? \n"
e3afbd9e-800f-4fdd-b65e-b7050ea65e76,"I am gonna be honest, I’m not the best at introductions, so do you have any advice to someone that’s trying to slide in your DMs? 🤨🤔"
17052c6a-79fd-406f-a3dd-fb0ddd7897af,What is your top favorite physical feature & your favorite inner characteristic in your opinion? Feel free to brag. I don’t mind. 
d0a6bee8-30b1-4ba6-88a2-acb038b5100a,"So I have 2 wonderful babies!\nmy 14 yr old daughter that’s into gymnastics, volleyball and TikTok \nAnd my 11 yr old son who is into Kungfu and Xbox "
8a39aabd-f436-4aa7-a730-fb337a5bee4a,What's something about you most people find surprising??\n\nDrafted by Keys
45ca2172-7dd7-4208-b72d-9bca9fdfcd60,I wish you were here. Also good morning
bcd0b1e2-2304-448c-ae59-68e9e36bf858,Are you seeking any partners currently? I think we may share some similar interests. You have lovely dark hair by the way ;) \n\nWould love to chat sometime. 
e03f4e1b-57a7-4f70-98df-48963383a0dd,"If you had to be trapped on an island with two other people, who would they be and why?"
25a8f64b-4047-4f5b-89b5-89e6b9e7da57,I have an exam coming up that I can't bomb 😱 I'm going to do the responsible thing and ask to reschedule?
147e5cec-9412-429f-8865-e2eb6e80a777,Hawt 🥵🌶
884b70df-8b6d-4076-ac81-93f801bbf81b,"I always get jealous when someone asks me what my favorite meal is, 'cause I can never remember."
5eb1f7db-9c40-456c-9692-cd52c74be1b5,Are you a good girl? I hope not too good 😜
56b613cd-2588-4664-bc5e-f904685a4968,"The best partners are R-R-R: Receptive, Responsive, Reliable. This means listen sensitively and understand your partner's emotional needs [next]"
dfd7d5b4-53c6-4842-82f8-58c6cb9a45c7,"Tell me about a time you’ve been at a party, loved the music, danced all night and then had to leave first thing in the morning"
9b06c226-ca18-4b43-ab1e-888dd49d1550,*Warning* This pill is rated R and very playful. Use at your own risk!
569e47e4-d8ec-464a-bd75-5cf3f23c3402,what's your favorite thing to do when its raining?
3e81c09e-44fd-42c5-a641-7ef5efca848b,You seem like the type of woman who knows what she wants. What do you want from our first date?
f30ee286-38be-4163-8fc6-01c253cfa7d7,You look like the kind of girl I would have got detention with in Jr High just to hang out with. Haha hi : )
fbd18157-96fd-487b-8eee-2862bf0c24a2,"We should do something together, your dog and I. You can come too 🙃"
a474630f-9d3a-4c2f-af18-cd4300e83925,Damn. Are you on android? I’m still building the Android app!
cd23fd45-5cf1-4776-8c5e-94d0f5c943f3,I thought things were going well but something seems off now. Is something up?
7b1b2aa0-1e22-4a1d-9dd6-b6c741ddfc52,"Wassup, Hmu if ya sendin!!👻\nDavidcurry10"
